aX,aY,aZ,gX,gY,gZ
-4.38,-2.8,7.05,-58.13,-44.51,18.32
-2.31,-3.01,7.17,-70.26,-48.6,21.13
-1.45,-4.19,7.44,-54.35,-36.53,36.49
-2.67,-4.89,7.04,-56.91,-34.03,52.65
-3.99,-5.77,5.73,-46.42,-31.65,43.38
-3.73,-6.45,5.66,-16.48,-13.48,21.25
-2.41,-5.58,7.51,-4.53,-14.15,14.72
-1.91,-5.9,9.38,7.24,-32.01,22.71
-1.53,-6.02,10,8.89,-37.62,26.61
-1.99,-6.76,8.92,3.21,-23.05,19.48
-2.69,-7.16,7.97,1.63,-10.85,10.94
-3.31,-7.76,7.12,-1.48,-5.79,4.6
-3.53,-8.6,5.17,-4.16,-6.16,3.02
-3.2,-8.91,4.7,1.57,-0.37,-0.52
-3.4,-8.06,4.25,0.41,25.73,-3.63
-4.28,-7.95,4.8,16.69,44.69,-10.95
-4.12,-6.85,5.25,22.97,33.41,-17.04
-2.91,-6.44,6.05,30.59,22.38,-20.95
-1.86,-4.97,7.43,29.98,17.44,-18.57
-0.68,-4.07,8.53,17.67,44.63,-25.95
-0.23,-3.77,9.36,13.28,52.19,-24.73
-0.11,-3.62,9.52,5.84,29.33,-17.71
0.43,-3.81,8.71,4.13,14.27,-8.08
0.52,-3.2,8.93,5.23,18.41,-6.25
0.28,-3.12,8.77,0.41,33.17,-10.03
-0.2,-3.13,8.14,-1.18,31.46,-8.93
-0.39,-3.08,8.03,1.14,18.11,-1.98
-0.38,-2.74,8.64,2.54,11.52,0.64
-0.13,-2.33,8.77,0.35,9.39,1.37
-0.03,-2.26,8.8,-1.18,24.69,-0.7
-0.59,-2.29,8.87,-1.42,26.77,1.07
-0.78,-2.4,8.99,-1.48,22.99,2.22
-0.95,-2.21,9.15,0.47,17.32,2.29
-0.61,-2.19,9.16,-3.25,22.62,-0.28
-0.68,-2.13,8.96,-6.24,28.35,-3.63
-0.66,-2.35,8.97,-5.5,34.51,-7.84
-0.61,-2.38,8.92,-6.18,33.66,-7.9
-0.55,-2.22,9.03,-2.4,27.86,-6.8
-0.45,-2.31,8.96,-3,18.66,-3.51
-0.23,-1.98,9.32,-4.77,23.35,-5.15
-0.2,-2.2,9.12,-8.31,34.75,-8.51
-0.37,-2.37,8.85,-9.29,33.78,-7.41
-0.54,-2.6,8.49,-1.85,20.49,-2.9
-0.98,-1.78,7.47,0.84,37.99,-5.89
-0.95,-2.32,9.15,-0.81,41.16,-2.78
-0.9,-2.34,8.94,-2.76,32.86,-2.29
-0.9,-2.24,8.84,-4.35,24.63,-3.87
-0.29,-2.6,8.99,-4.83,27.5,-3.93
-0.34,-2.66,8.67,-5.5,31.1,1.37
-0.76,-2.51,8.74,-3.31,26.34,-2.04
-1.23,-1.48,8.81,-8.55,17.86,-1.8
-1.33,-1.78,8.49,-15.75,12.38,-6.74
2.56,-19.6,4.67,-85.44,2.8,-19.36
-1.56,-2.31,9.35,-17.21,22.56,1.61
-0.9,-2.21,9.15,-13.86,25.67,-0.15
-0.76,-2.5,8.65,-12.82,26.04,-1.13
-1,-2.48,8.66,-11.11,22.8,-3.39
-0.88,-2.33,8.85,-9.1,22.32,-4.6
-0.68,-2.6,8.71,-5.87,25.55,-4.91
-0.67,-2.38,8.72,-3,28.66,-6.56
-0.65,-2.38,8.67,-2.52,30.24,-8.26
-0.67,-2.32,8.51,-1.66,28.47,-6.8
-0.87,-2.42,8.35,-1.05,26.83,-5.82
-0.84,-2.03,8.68,-4.16,25.61,-6.92
-0.48,-2.2,8.76,-7.27,33.29,-8.45
-0.44,-2.34,8.63,-7.21,33.47,-6.62
-0.69,-2.3,8.71,-4.16,23.54,-4.42
-0.62,-2.51,8.69,-3.25,24.14,-4.85
-0.6,-2.27,8.82,-2.46,30.18,-8.57
-0.53,-2.48,8.69,-3.86,35.49,-9.36
-0.63,-2.58,8.49,-3.55,30.85,-5.15
-0.83,-2.77,8.32,-1.72,27.44,-2.53
-1,-3.3,8.2,-1.91,22.38,-2.1
-0.93,-3.65,8.39,-0.75,25.97,-4.48
-1.08,-3.95,8.43,-3.98,33.41,-5.09
-1.41,-4.4,8.15,-5.38,38.66,-3.57
-2.12,-5.31,7.77,-7.88,39.45,-4.06
-2.29,-6.17,7.37,-13.43,37.8,-11.74
-1.77,-7.27,7.31,-13.68,37.99,-19.18
-1.26,-7.22,7.87,-16.48,40.73,-15.89
-1.77,-7.47,7.74,-18.86,48.23,-13.14
-2.62,-8.1,7.31,-20.2,46.03,-10.28
-3.07,-8.78,7.31,-20.2,48.29,-18.32
-2.75,-8.65,8.26,-25.99,83.72,-33.32
-3.4,-8.72,8.07,-31.91,107.31,-40.58
-4.07,-8.62,7.57,-33.43,83.23,-30.76
-4.08,-9.19,6.88,-25.75,44.51,-9.48
-2.76,-8.38,6.98,-9.71,36.77,0.21
-2.37,-7.15,7.27,8.21,94.81,-24.18
-3.81,-4.78,9.3,-4.59,95.18,-33.2
-4.6,-4.81,9.46,-29.16,48.11,-43.38
-3.47,-4.76,8.32,-34.22,40,-41.43
-2.23,-5.28,6.63,-15.69,73.96,-35.03
-1.88,-4.45,6.63,13.76,70.67,-18.93
-2.12,-3.41,6.32,30.41,32.62,1.92
-3.78,-0.85,7.09,37.73,-22.07,-4.73
-2.01,1.31,6.3,44.01,7.74,-42.29
-0.09,2.66,5.69,63.4,102.5,-52.23
-0.87,4.6,5.98,85.84,77.56,-21.62
-0.16,4.81,8.37,110.71,-26.22,1.68
1.67,8.08,6.25,109.68,-87.26,-2.71
3.91,10.05,9.44,126.45,4.82,-23.81
3.16,10.28,15.27,109.19,96.03,-3.2
0.83,8.2,17.03,56.32,39.39,-11.92
1.21,4.84,15,0.41,-57.2,-13.99
4,1.2,11.33,-25.63,-31.4,-9.6
3.21,0.88,10.53,-10.57,67.01,26.07
-0.89,1.75,10.65,-16.91,95.12,47.71
-3.44,1.59,8.87,-17.21,80.42,38.69
-3.93,0.67,7.85,-14.53,72.13,20.88
-4.26,0.09,7.95,-9.16,50.49,7.1
-3.77,-0.22,7.98,5.47,32.8,-11.01
-2.31,1.07,9.4,3.64,22.86,-9.06
-1.69,0.89,10.54,-18.43,17.44,-0.21
-1.2,-0.89,9.51,-19.29,27.5,4.48
-1.59,-0.71,9.36,-15.32,42.38,9.72
-2.59,-0.64,8.53,-7.21,47.74,9.91
-3.61,-0.58,8.04,5.9,46.89,-1.92
-3.89,0.05,8.64,2.48,37.8,-9.48
-3.45,0.29,9.17,-11.79,30,-13.87
-2.34,-0.57,8.91,-22.09,22.93,-12.23
-1.45,-1.28,8.12,-14.65,34.33,-7.53
-1.89,-1.12,8.26,-2.88,47.38,-4.42
-2.65,-0.8,8.67,1.08,43.17,-7.47
-2.86,-0.08,8.78,2.91,38.23,-13.02
-2.13,0.28,8.88,-9.22,36.52,-15.21
-1.37,-0.32,8.4,-14.29,34.94,-11.25
-0.93,-0.41,8.52,-8.74,37.68,-6.5
-1.25,-0.17,9.03,-7.64,37.68,-1.68
-2.16,0.27,9.11,-3.43,33.9,-8.02
-2.43,0.71,8.58,12.73,25.06,-27.29
-1.84,2.87,8.98,23.82,1.4,-35.03
-0.19,2.78,8.9,25.23,-13.35,-30.58
-0.44,3.24,10.65,27.3,-13.96,-22.1
-1.62,5.14,11.28,16.87,-15.98,-17.1
-1.43,6.31,10.76,-5.26,-14.03,-21.31
0.41,5.53,10.22,-37.82,17.56,-35.09
1.27,4.09,9.38,-46.11,57.99,-20.46
-0.31,4.53,9.92,-51.6,75.49,-9.6
-2.07,5.05,9.98,-70.02,14.14,5.46
-1.75,4.61,8.4,-71.97,-19.76,16
-0.21,2.83,8.49,-52.52,8.35,-6.43
1.08,2.36,10.09,-67.21,25.43,7.35
0.46,1.58,9.9,-74.35,26.28,42.96
-1.69,0.73,8.7,-66.24,22.01,60.21
-3.4,0.54,8.96,-73.86,-18.11,48.63
-2.14,-0.57,7.89,-70.32,-45.12,37.16
-0.41,-2.71,8.6,-63.86,-31.28,35.09
-0.19,-2.38,7.79,-56.11,-2.62,49.85
-1.22,-2.36,7.94,-49.77,-2.81,59.11
-2.84,-4.49,7.25,-50.2,-23.6,57.71
-2.6,-5.01,6.85,-42.58,-35.24,50.46
-2.24,-6.39,7.17,-35.63,-27.01,38.38
-1.81,-6.26,7.07,-27.33,-17.5,29.72
-1.27,-5.69,8.01,-19.41,-30.49,28.69
-0.68,-6.64,7.2,-14.41,-20.73,32.89
-0.64,-6.33,8.64,1.45,-5.43,30.82
-1.72,-7.23,8.3,-0.44,1.34,27.83
-1.46,-6.49,9.75,1.14,-6.46,21.74
-0.92,-6.81,9.76,-10.87,11.89,18.81
-1.43,-7.89,8.3,-14.83,22.62,28.63
-2.41,-7.87,7.49,-12.15,38.29,26.68
-3.96,-7.57,6.57,-10.99,47.5,25.27
-4.63,-7.21,6.09,-16.05,40.36,18.5
-4.21,-7.63,5.73,-25.87,49.27,5.03
-2.85,-7.34,4.36,-9.22,57.93,3.63
-3.11,-6.9,5.37,13.89,65.55,0.4
-3.51,-6.02,6.48,22.36,48.41,8.38
-2.85,-4.71,7.35,16.57,36.28,2.35
-1.67,-4.46,7.64,10.1,49.14,-10.52
-1.17,-3.98,8.24,5.84,63.78,-22.17
-1.04,-3.62,8.5,-0.08,40.18,-16.92
-0.71,-3.76,7.94,-0.2,15.61,-6.25
-0.28,-3.17,7.91,-0.02,10.67,-6.74
0.34,-2.95,8.06,-1.54,37.13,-17.53
-0.12,-2.7,8.24,-5.93,34.94,-11.86
-0.64,-3.09,8.15,-0.93,12.86,-4.6
-0.66,-2.95,8.08,1.45,-3.05,0.33
-0.19,-2.76,8.36,3.21,11.04,-6.92
-0.04,-2.44,8.94,-0.63,29.33,-9.24
-0.6,-2.62,8.86,-1.91,25.79,-7.04
-1.01,-2.6,8.71,-2.03,10.06,0.76
-1.1,-2.52,8.65,-0.14,4.39,-0.95
-2.07,-1.45,8.61,-2.7,35.91,-15.76
-1.11,-2.2,8.94,0.71,34.82,-9.24
-1.09,-1.94,9.06,-0.38,28.29,-3.14
-1.23,-1.95,8.64,-2.33,21.04,-2.78
-1.03,-1.94,8.94,-5.26,26.16,-8.08
-1.15,-1.96,8.96,-7.27,26.71,-11.07
-1.21,-2.07,8.9,-8.98,20.49,-12.71
-1.05,-1.54,8.65,-10.81,15.79,-9.18
-0.86,-1.68,8.66,-9.9,17.74,-3.39
-0.98,-1.74,8.98,-9.04,23.6,-4.67
-0.97,-2.07,8.69,-9.41,29.45,-4.6
-1.19,-2.04,8.62,-6.11,26.77,-4.3
-0.98,-1.45,8.26,3.03,24.02,-2.65
-0.59,-1.8,8.09,-3.61,29.21,-7.17
-0.95,-2.08,8.66,-2.15,27.56,-5.64
-0.94,-2.34,8.39,-0.87,30.97,-6.07
-1,-2.46,8.3,0.04,29.08,-3.93
-1,-2.79,8.2,2.54,25.85,-2.47
-1.1,-3.01,8.35,1.81,30.43,-3.2
-1.58,-3.71,9.06,-0.2,30.73,-0.76
-2.01,-4.5,9.27,-5.32,27.8,1.19
-1.97,-4.99,9.18,-12.46,27.99,0.52
-1.9,-5.63,8.29,-20.14,43.6,-3.26
-2.29,-6.18,7.34,-23.31,66.83,-7.9
-3.25,-7.13,6.91,-22.76,67.8,-9.6
-3.32,-7.52,6.92,-21.54,48.35,-8.57
-2.78,-7.71,7.17,-19.1,40.97,-7.35
-2.28,-7.1,7.79,-18.86,68.72,-14.18
-2.69,-6.93,8.54,-21.42,96.64,-24.24
-3.52,-7.7,8.86,-20.32,80.06,-24.06
-3.87,-7.97,8.56,-16.18,44.75,-14.42
-3.47,-7.59,8.61,-7.88,30.06,-12.71
-2.51,-6.76,9.34,-6.42,87.62,-32.71
-3.41,-6.11,9.21,-12.27,132.25,-50.15
-5.18,-5.77,8.91,-23.25,69.14,-46.56
-4.58,-5.8,7,-26.54,-36.04,-22.9
-1.95,-5.88,5.45,4.86,-60.31,-23.51
1.1,-4.89,7.04,36.26,75.24,-33.81
-1.27,-2.95,8.91,29.92,163.29,-28.32
-5.3,-0.68,8.82,-16.36,110.18,-35.28
-5.02,-1.61,5.23,-27.15,21.04,-32.29
-3.61,-1.51,3.7,11.87,-48.9,-21.68
-0.65,1.66,4.91,67.85,-5.49,-25.52
-0.38,5.08,7.51,73.88,69.88,-38.81
-3.02,8.76,6.17,34.8,75,-45.4
-0.28,6.47,6.5,83.64,15.24,-20.64
-0.99,7.74,8.05,104.37,-34.39,-6.74
1.36,8.26,9.44,112.66,26.71,-12.17
0.5,8.87,11.73,123.03,136.89,-3.57
-3.01,8.2,14.16,79.98,104.39,-14.36
-2.62,4.19,12.4,25.96,-12.44,-40.52
0.52,2.76,11.14,0.71,-64.57,-38.2
2.61,2.16,11.02,-21.36,-31.95,-18.69
2.54,1.12,9.41,-23.07,29.69,10.03
0.95,0.58,8.8,-12.64,76.95,25.46
-1.48,0.43,8.24,-7.4,82.74,36.25
-3.9,0.68,7.2,-3.13,68.53,22.77
-4.41,0.7,6.61,10.9,51.4,5.15
-3.98,0.78,7.17,22.91,38.78,-5.34
-3.58,1.48,9.85,10.41,13.96,-0.21
-2.96,0.95,10.78,-15.57,-0.61,5.27
-2.12,0.01,9.47,-13.49,20.24,3.87
-2.32,-0.28,8.97,-6.42,42.8,6.86
-3.32,-0.23,8.39,7.79,53.29,5.09
-4.32,-0.09,9.12,11.32,37.5,-5.89
-3.95,-0.03,8.93,4.8,15.43,-14.3
-2.62,0.32,9.19,0.96,20.49,-15.82
-1.54,-0.18,9.36,-1.85,33.84,-9.6
-1.77,-0.41,9.29,-2.09,42.07,-2.47
-2.13,-0.46,9.34,-1.11,42.68,-0.34
-2.48,-0.43,9.36,0.78,48.6,2.71
-2.87,0.02,9.42,-3.98,48.05,-1.01
-2.9,-0.18,8.87,-5.93,38.11,-8.2
-2.51,-0.38,8.56,-7.94,29.27,-5.76
-2,-0.51,8.23,-6.3,32.07,-1.37
-2.32,-0.27,8.27,0.17,37.93,-2.1
-2.56,-0.3,8.51,3.46,37.56,-7.65
-2.73,-0.12,8.54,2.24,29.94,-10.21
-2.4,-0.14,8.7,-2.58,27.86,-9.91
-2.23,-0.17,8.73,-10.2,29.45,-4.73
-2.03,-0.31,8.11,-6.3,35.24,-1.62
-2.02,-0.32,8.01,-2.4,42.38,1.31
-2.69,-0.15,8.41,-0.38,44.57,-0.76
-3.32,0.06,8.58,-1.05,37.13,-5.58
-3.34,0.46,8.11,-7.88,31.64,-8.81
-3.01,0.19,8.37,-18.07,20.36,-4.24
-2.63,-0.48,8.15,-13.74,20.3,-2.23
-2.51,-0.34,8.52,-8.8,28.66,-1.37
-2.76,-0.32,8.61,-2.82,36.46,-2.84
-3.25,-0.29,8.45,3.89,37.25,-8.63
-3.21,0.21,8.82,0.9,33.72,-8.81
-2.96,0.16,9.34,-15.69,24.33,-0.95
-2.64,-0.28,8.76,-15.93,26.95,-0.34
-2.62,-0.23,8.51,-10.75,33.47,-0.89
-2.81,-0.45,8.21,-6.42,32.68,-3.75
-2.73,-0.28,8.33,-2.09,36.04,-6.98
-2.92,-0.16,8.38,1.63,36.71,-5.89
-3.01,0.45,8.87,-8.68,32.32,-3.26
-2.83,0.02,8.67,-12.33,25.24,-6.01
-2.27,-0.22,8.36,-10.32,27.68,-6.13
-2.22,0,8.65,-7.21,28.41,-2.35
-2.33,0,8.7,-5.08,35.18,-1.92
-2.46,0.18,8.61,-0.02,42.38,-4.42
-2.88,0.25,8.28,7.97,44.27,-8.93
-3.31,1.12,8.61,8.4,44.45,-12.9
-3.68,1.72,9.01,-5.69,34.27,-14.85
-3.9,1.64,8.9,-13.07,22.38,-21.07
-3.62,2.12,8.81,-13.37,3.41,-31.86
-2.68,1.38,8.71,-8.31,-7.44,-35.64
-1.53,1.21,8.54,4.25,7.25,-36.25
-0.84,1.88,9.12,14.31,32.44,-16.07
-1.9,3.14,10.31,4.74,44.08,2.29
-2.93,4.38,10.55,-19.59,23.54,12.41
-2.24,4.1,9.23,-43.8,6.83,8.2
-1.15,2.43,7.87,-41.97,34.21,6.37
-1.49,2.81,8.33,-29.83,65.24,8.26
-2.15,3.66,9.02,-30.99,72.32,12.1
-3.11,4.76,9.16,-39.59,62.01,24.18
-3.74,4.91,9.44,-61.36,36.77,13.99
-2.7,2.75,8.41,-76.6,25.12,7.77
-2.47,1.56,8.25,-63.07,19.33,14.11
-3.27,2.82,8.72,-61.36,12.86,21.74
-3.97,4.13,8.5,-69.65,2.93,19.3
-3.52,3.42,7.23,-68.61,-10.18,12.89
-2.34,0.49,6.77,-80.44,-40.55,16
-0.43,-1.86,6.13,-70.69,-50.06,31.55
-0.73,-2.42,7.26,-45.75,-43.66,53.63
-2.38,-0.75,7.87,-45.5,-51.77,56.74
-2.37,-0.41,7.93,-39.71,-57.13,40.39
-1.16,-0.92,8.16,-44.28,-58.17,38.5
-0.4,-2.46,8.11,-43.19,-29.64,33.93
-1.5,-2.96,8.38,-32.27,-16.95,43.5
-2.58,-3.46,8.33,-19.77,-38.35,47.04
-1.99,-3.55,8.04,-25.69,-55.61,43.93
-1.23,-4.4,8.12,-16.36,-26.83,22.89
-0.39,-5.68,7.87,-14.71,-4.21,10.27
-0.86,-5.82,8.48,-4.71,-9.76,23.32
-2.5,-6.23,9.06,13.4,-25.12,27.65
-2.57,-6.26,8.9,11.02,-29.7,20.58
-2.12,-6.55,9.84,18.34,-17.87,10.58
-1.68,-1.95,8.53,-5.63,39.63,-7.96
-1.37,-1.79,8.47,0.9,38.96,-8.14
-1.53,-1.86,8.54,1.57,36.4,-9.48
-1.62,-1.73,8.62,0.65,33.66,-10.76
-1.47,-1.67,8.78,-1.97,30.85,-12.59
-1.07,-1.85,8.75,-8.8,27.32,-8.57
-1.22,-2.18,8.51,-10.38,27.68,-4.91
-1.65,-2.19,8.05,-9.77,22.56,-6.25
-1.95,-2.42,8.23,-3.98,14.08,-7.84
-2.1,-2.08,8.41,-2.88,8.47,-10.76
-3.21,-4.58,10.82,0.9,-2.81,-4.18
-2.34,-3.58,8.66,-2.46,9.39,-8.63
-2.35,-4.02,9.03,0.71,17.56,-11.19
-2.5,-4.42,8.59,-3.43,29.57,-13.45
-2.41,-4.9,8.65,-3.8,36.95,-16.19
-2.09,-5.77,8.31,-7.94,40.24,-13.14
-2.07,-6.59,7.84,-9.96,48.96,-13.2
-2.34,-6.71,7.86,-10.93,47.5,-11.86
-2.25,-6.68,8.18,-15.5,42.68,-12.1
-1.88,-7.23,8.4,-18.31,45.79,-15.58
-1.66,-7.31,8.33,-14.41,62.25,-13.51
-2.24,-7.17,8.35,-8.8,77.8,-14.12
-3.37,-6.48,8.82,-9.04,79.21,-15.46
-3.96,-6.12,9.29,-17.7,64.27,-23.51
-3.58,-5.88,9.37,-26.91,56.71,-38.2
-2.72,-5.69,9.13,-28.92,54.82,-43.2
-2.5,-5.01,9.23,-30.08,64.82,-43.69
-3.26,-4.53,9.03,-28,30.85,-36.13
-2.69,-4.61,7.77,-16.54,-0.12,-30.34
-1.34,-3.89,7.12,2.54,32.25,-31.49
-2.2,-2.24,8.83,2.73,51.4,-35.15
-2.07,-1.31,8.9,-10.63,32.38,-32.59
-1.58,-1.53,8.16,-13.13,2.44,-22.04
-0.7,-1.33,7.33,11.14,22.86,-20.09
-1.25,-0.76,7.27,32.97,88.11,-23.63
-2.85,0.51,6.83,46.2,120.85,-22.35
-4.88,2.63,6.96,31.51,65.24,-23.93
-4.68,3.1,7.05,36.87,-32.38,-9
-0.96,2.39,7.56,38.21,-26.46,-3.51
0.09,4.27,7.29,39.43,44.88,-5.21
-0.76,4.14,6.38,42.73,88.47,-3.14
-2.1,4.74,5.54,62.73,58.78,7.83
-2.15,3.28,5.93,75.1,16.71,7.96
-0.51,4.1,6.47,87.79,50.3,21.37
-1.37,4.3,8.16,91.57,101.16,18.63
-2.89,4.81,10.47,86.87,79.21,20.39
-3.97,3.96,12.84,61.26,9.75,4.24
-2.14,3.06,14.74,21.2,-30.61,-11.01
1.44,2.22,13.72,-25.38,-9.03,-5.15
1.51,2.45,10.87,-41.42,51.89,20.33
-0.57,2.25,7.27,-29.35,98.47,35.09
-2.63,3.07,6.06,-8.74,109.45,32.22
-3.8,3.4,6.51,5.23,91.28,18.63
-3.76,4.18,7.37,7.67,48.9,5.4
-3.3,3.64,7.91,13.09,18.17,-8.51
-2.17,3.85,9.41,5.96,4.33,-12.04
-1.86,3.18,10.22,-1.85,2.74,-14.24
-1.93,2.7,10.55,-3.49,7.32,-19.79
-1.93,2.62,10.39,-2.09,18.66,-23.75
-1.77,2.89,10.61,0.47,33.6,-28.57
-2.46,3.4,11.03,-3.68,21.83,-35.64
-2.52,4.69,10.96,-14.89,-10.31,-34.54
-1.45,4.56,10.16,-23.43,-2.2,-35.28
0.53,4.22,10.03,-30.14,48.96,-32.23
-0.11,4.09,10.43,-48.13,97.31,-11.13
-3.06,5.97,10.89,-74.35,59.69,6.74
-4.17,6.6,9.91,-93.49,1.71,2.59
-2.2,5.85,7.61,-100.44,1.34,-18.45
1.34,1.9,6.84,-96.11,43.9,-22.9
1.16,-0.38,7.84,-85.44,67.5,32.16
-2.7,1.53,8.73,-78.43,22.19,69.54
-4.56,2.5,9.07,-79.89,-26.65,60.27
-3.31,2.65,7.45,-81.66,-14.27,44.6
-2.18,0.1,7.54,-77.15,2.38,35.27
-1.46,-1.78,7.09,-77.21,13.05,51.98
-3.37,-2.02,7.53,-62.7,-10.98,68.57
-4.24,-1.66,6.53,-56.36,-30.61,55.94
-3.4,-0.91,7.41,-53.19,-45.79,41.37
-3.45,-1.46,9.27,-57.21,-63.17,42.53
-2.18,-1.87,9.47,-49.77,-55.43,48.63
-2.04,-2.73,8.91,-51.24,-22.93,42.83
-2.62,-2.97,8.34,-44.96,-2.99,31.92
-2.34,-3.39,6.92,-43.98,-14.7,23.26
-1.95,-4.41,6.09,-29.1,-9.88,20.46
-3.53,-5.26,5.78,-10.69,6.16,12.41
-4.58,-5.17,6.37,-1.24,4.51,-8.32
-4.09,-5.88,6.26,4.68,2.8,-25.28
-3.35,-6.26,5.76,13.52,-41.95,-22.78
-1.99,-7.22,5.82,23.76,-80.12,-11.13
-1.37,-7.65,5.47,40.78,-47.5,-17.17
-1.64,-6.54,6.9,44.56,-6.46,-25.89
-2.57,-6.54,7.6,41.87,6.58,-23.51
-3.03,-6.75,7.74,38.09,-25.73,-22.35
-2.07,-6.84,7.98,38.09,-37.87,-16.86
-1.6,-6.82,8.36,31.45,-19.15,-14.79
-1.94,-6.4,8.4,31.45,-4.33,-22.1
-1.86,-5.79,8.17,25.29,9.82,-28.75
-2.04,-5.13,9.25,27.42,1.58,-23.02
-1.59,-5.1,9.66,5.9,-5.67,-18.32
-0.6,-4.63,9.52,1.93,11.34,-18.45
0.2,-4.03,9.88,3.64,50.61,-27.78
0.51,-3.26,10.57,-5.14,57.56,-25.15
0.85,-2.67,10.27,-16.97,32.93,-13.26
1.23,-2.62,9.38,-23.92,22.32,-5.03
1.43,-2.2,9.35,-21.85,39.69,-10.28
1.32,-1.93,9.19,-25.14,56.83,-10.46
0.49,-1.66,8.97,-23.98,45.79,-0.7
-0.24,-1.66,8.5,-23.74,28.29,7.96
-0.32,-1.6,8.06,-21.42,22.93,7.9
-0.43,-1.98,7.89,-19.77,32.99,-0.89
-0.49,-1.73,7.94,-15.38,42.38,-7.29
-0.57,-2.04,7.99,-7.33,40.12,-8.87
-0.74,-1.8,8.16,-6.24,25.36,-6.25
-0.28,-1.75,8.42,-2.82,22.38,-7.29
0.2,-1.98,8.79,-2.76,32.93,-11.92
0.5,-1.72,8.99,-3.19,38.96,-11.8
0.45,-1.81,9.11,-4.9,40.12,-8.51
0.28,-2.13,9.05,-2.15,39.14,-5.09
0.05,-1.85,9.7,-1.6,30.24,-5.89
0.33,-1.82,9.7,-6.18,34.39,-8.93
0.42,-1.87,9.53,-12.7,40.73,-8.75
0.14,-1.96,9.16,-11.48,37.13,-4.36
-0.17,-2,9.2,-14.1,23.54,-1.31
0.19,-2.14,8.71,-13.31,26.52,-1.98
0.41,-2.19,8.42,-12.94,44.27,-4.97
0.2,-2.23,8.32,-10.69,50.61,-3.14
-0.46,-2.24,8.18,-11.54,39.27,-1.07
-0.83,-2.23,8.18,-11.24,23.05,0.52
-0.51,-2.3,8.06,-7.7,18.47,-0.21
-0.12,-2.13,8.57,-2.58,28.54,-3.45
0.05,-2.22,8.76,-4.83,37.38,-3.93
-0.17,-2.31,8.71,-3.37,35.43,-0.4
-0.32,-2.36,8.64,-0.38,25.36,3.99
-0.39,-2.08,8.85,2.54,18.96,3.57
-0.2,-1.8,9.2,-1.97,18.6,-0.03
0.36,-1.97,9.57,-4.77,24.63,-2.29
0.56,-1.88,9.24,-4.29,33.84,3.14
0.42,-1.83,9.43,-4.96,39.21,6.25
0.04,-1.89,9.29,-8.43,42.19,7.47
-0.24,-1.86,9.08,-5.44,34.33,5.76
0.49,-12.44,8.35,6.81,35.49,-11.19
-1.35,-1.18,8.84,-3.49,28.47,-4.12
-1.28,-1.06,9.04,-5.63,26.64,-2.96
-1.37,-1.06,8.96,-6.6,24.69,-6.5
-1.13,-1.05,9.12,-9.04,23.96,-5.95
-1.24,-1.1,9.09,-12.82,23.9,-6.43
-1.2,-1.25,9.14,-13.55,22.19,-6.07
-1.13,-0.98,8.78,-12.09,17.5,-4.06
-0.99,-1.16,8.58,-8.07,20.12,-0.58
-1.18,-0.77,8.65,-7.15,21.77,-0.82
-1.07,-1.06,8.98,-6.36,25.97,0.09
-0.39,-1.47,8.38,-3.61,25.73,-3.2
-1.2,-0.87,8.74,-6.79,25.36,-1.56
-1.11,-1.03,8.76,-3.55,27.99,-2.71
-0.95,-1.19,8.49,-1.36,32.8,-3.02
-1.24,-1.39,8.74,2.24,30.91,-3.63
-1.22,-0.94,8.99,2.18,24.45,-2.96
-0.99,-1.13,9.13,3.4,22.68,-3.75
-0.96,-1.03,9.11,-1.11,28.96,-4.54
-0.86,-1.19,8.67,-2.21,33.05,-4.3
-1.08,-1.13,8.91,-0.81,29.57,-2.53
-1.11,-1.27,8.71,-0.57,26.04,-2.1
-1.13,-1.42,8.87,0.04,24.82,-3.39
-1.08,-1.51,8.69,-2.03,30.06,-5.64
-1.17,-1.66,8.62,-1.6,33.05,-5.15
-1.41,-1.98,8.55,0.65,32.32,-4.3
-1.79,-2.39,8.93,1.08,27.07,-4.73
-1.79,-3.07,9.29,-1.48,10.49,-2.84
-1.3,-3.61,9.72,-4.71,-5,2.96
-0.68,-4.09,10.14,-11.79,0.49,6.92
-0.67,-4.67,10.05,-25.57,32.38,6.13
-1.67,-5.75,9.28,-40.32,70,-1.43
-3.09,-6.61,8.41,-48.86,80.42,-9.3
-3.42,-7.67,7.85,-49.96,52.8,-7.47
-3.11,-7.6,8.08,-45.08,18.78,1.49
-2.55,-7.37,8.57,-43.86,31.89,1
-2.72,-7.37,9.32,-43.31,68.11,-5.15
-4.19,-7.29,9.57,-49.1,65.67,-13.75
-4.52,-7.33,9.06,-55.14,23.35,-20.03
-2.72,-7.47,8.37,-48.49,17.62,-26.37
-1.34,-6.9,8.89,-40.75,79.21,-38.08
-2.12,-6.59,9.06,-35.75,107.01,-44.54
-2.63,-6.13,8.12,-33.31,75.79,-32.59
-3.9,-4.78,6.9,-28.8,23.29,-29.73
-3.77,-4.13,6.38,-19.89,-16.89,-40.82
-1.1,-3.42,6.66,-10.08,-4.45,-41.07
0.21,-3.13,6.64,-7.94,83.9,-44.67
-1.15,-1.75,5.24,-0.14,145.24,-37.17
-3.41,-0.98,3.4,11.93,137.74,-30.21
-4.86,1.08,2.17,32.12,66.71,-25.89
-4.69,2.83,2.21,73.88,-45.79,-23.69
