aX,aY,aZ,gX,gY,gZ
-3.65,-9.16,-0.22,14.3,-10.87,-6.88
-3.18,-9.13,-0.59,17.53,-10.14,-8.03
-2.85,-9.35,-0.88,24.06,-9.04,-3.83
-3.13,-9.12,-1.01,28.45,-8.98,-1.57
-3.27,-9.14,-0.96,33.81,-13.74,-1.45
-3.35,-9.04,-0.98,39.85,-17.39,-1.57
-3.28,-8.94,-1.51,44.55,-22.03,-4.31
-3.12,-8.96,-1.85,54.3,-27.27,-3.83
-3.13,-8.69,-1.54,65.58,-34.77,-2.49
-2.66,-8.28,-1.22,73.39,-40.14,-4.92
-2.34,-8.19,-0.93,81.19,-36.66,-4.01
-2.13,-8.25,-0.86,88.14,-37.09,-2
-2.26,-8.17,-0.71,97.41,-46.66,1.78
-2.42,-7.87,0.03,108.08,-63.8,4.77
-2.19,-7.19,1.19,116.86,-63.06,4.22
-2.11,-6.94,2.44,117.23,-48.61,3.55
-2.38,-6.74,2.71,112.11,-37.58,2.33
-2.71,-6.88,3.06,112.53,-39.83,-0.9
-2.31,-6.88,3.16,111.44,-42.58,-4.8
-1.58,-6.76,3.83,116.5,-28,-3.77
-1.65,-6.45,4.13,116.68,-14.71,4.34
-2.54,-6.13,4.65,119.79,-22.7,6.66
-2.87,-5.53,5.71,118.81,-41.91,2.45
-1.71,-5.48,5.67,110.09,-30.38,-5.41
-0.98,-5.58,5.1,107.72,0.11,-2.97
-1.49,-5.51,4.91,108.26,7.97,6.17
-2.31,-5.08,4.45,109.48,-20.08,11.36
-2.57,-4.93,4.51,118.14,-51.48,8.25
-1.27,-4.28,5.33,129.48,-35.69,-1.94
-0.45,-3.48,6.62,127.53,27.54,0.56
-1.9,-3.86,6.89,120.7,29.37,14.22
-3.54,-3.7,6.16,118.94,-35.56,23.67
-3.74,-3.58,5.35,127.59,-107.82,11.78
-0.39,-2.65,6.26,143.39,-43.86,-9.62
0.56,-1.93,7.83,138.26,69.07,-1.2
-2.05,-2.26,8.18,132.11,74.86,18.19
-4.41,-2.4,7.58,138.63,-16.42,29.71
-4.58,-2.13,7.12,154.54,-123.25,22.51
-0.5,-1.44,8.41,171.74,-69.1,1.66
-0.47,-0.06,11.26,161.98,35.11,1.6
-2.95,0.87,10.98,131.98,22.06,10.99
-3.74,-0.52,9.17,131.25,-64.77,14.28
-1.7,0.15,9.2,145.58,-101.11,12.03
0.88,0.89,10.74,150.83,-17.27,9.59
-0.82,2.77,13.2,126.31,44.8,18.67
-2.88,1.99,12.65,100.16,3.03,20.81
-2.88,1.45,11.12,90.34,-45.5,12.88
-1.41,1.57,10.94,91.62,-32.03,7.88
-1.13,2.06,11.63,83.2,13.46,7.33
-2.59,2.04,12.1,76.13,10.59,7.51
-3.26,2.38,12.51,65.77,-34.77,1.54
-2.23,2.19,11.83,56.25,-55.87,-5.11
0.59,-5.13,7.92,39.73,18.52,8.55
-1.21,0.94,9.15,10.95,15.96,-0.96
-1.45,1.15,8.79,8.02,13.15,-0.72
-1.67,0.99,8.78,8.08,5.35,-2.67
-1.53,1.12,8.83,3.57,-6.54,-1.33
-1.44,1.37,9.15,-4.54,-15.75,0.75
-1.5,1.17,8.9,-7.71,-10.63,-3.28
-1.69,1.01,8.94,-6.12,-5.2,-15.53
-1.8,1.71,8.9,-8.38,-7.45,-19.92
-1.59,2.06,8.44,-15.21,-13.67,-9.62
-1.34,1.52,8.69,-21.55,-15.08,5.5
-1.2,1.37,8.67,-23.99,-9.47,12.03
-0.91,0.67,8.98,-20.7,-3,9.65
-1.39,1.14,8.87,-20.94,-0.02,2.94
-1.57,0.91,9.36,-13.75,-1.91,-0.47
-1.61,0.94,9.19,-6.67,0.9,-3.83
-1.7,1.18,9.43,-1.31,4.19,-3.7
-1.92,1.07,9.96,-1,-2.09,-5.78
-1.96,1.36,10.54,-9.36,-8.19,-7.91
-1.78,1.15,10.77,-20.88,-10.32,-8.95
-1.71,1.08,10.66,-28.38,-3.92,-11.27
-1.7,1.01,11.07,-34.97,5.65,-12.85
-1.61,1.05,11.1,-40.88,9.07,-10.23
-1.72,0.6,11.17,-44.17,4.44,-10.6
-1.84,0.93,11.63,-48.81,-2.82,-11.69
-1.5,1.1,12.09,-61.31,4.98,-11.63
-1.49,0.82,12.25,-76.86,15.47,-9.25
-1.64,0.45,11.57,-85.45,20.65,-10.41
-1.88,0.16,11.63,-90.94,21.75,-10.11
-2.01,0.01,11.52,-96.98,15.35,-12.42
-1.64,-0.24,11.58,-102.04,25.11,-14.8
-1.84,-0.12,12.19,-112.4,34.5,-16.75
-2.46,-0.19,12.67,-119.78,29.8,-17.36
-2.18,-0.6,12.22,-130.76,24.62,-20.59
-1.78,-1.14,11.36,-137.65,29.74,-19.44
-1.85,-1.55,10.59,-143.74,35.53,-19.8
-2.41,-1.86,10.34,-142.16,20.29,-16.14
-2.27,-1.99,10.13,-140.82,11.57,-14.62
-2.03,-2.08,9.69,-141.85,8.52,-13.52
-1.62,-2.33,9.01,-145.57,14.13,-12.97
-1.49,-2.76,7.74,-151.61,10.72,-9.99
-1.62,-2.96,6.81,-153.32,0.23,-5.29
-1.41,-3.33,5.52,-151.06,-12.94,-1.08
-1.33,-3.88,4.71,-140.33,-16.66,6.17
-1.28,-3.88,4.46,-125.09,4.31,8.55
-1.55,-3.75,5.12,-123.07,33.22,6.05
-1.88,-3.74,4.78,-136.92,44.25,3.31
-1.91,-4.32,4.13,-140.88,45.47,-0.41
-1.62,-4.85,3.05,-141,40.11,-3.95
-1.5,-4.9,3.06,-141.18,36.93,-9.56
-0.96,-5.75,2.53,-136.73,43.58,-6.45
-1.15,-5.88,2.45,-129.84,49.74,-0.35
-1.45,-6.24,2.37,-124.96,57.48,1.17
-1.85,-6.39,1.79,-123.68,61.93,-1.33
-2.11,-7.04,1.38,-118.07,57.12,-1.45
-2.2,-7.53,0.61,-111.79,46.08,-1.51
-2.54,-7.76,0.45,-101.98,35.29,1.05
-2.84,-7.99,0.05,-97.34,26.87,0.26
-2.88,-8.4,0.08,-83.56,22.91,-1.51
-2.41,-8.33,-0.38,-80.76,23.95,-1.2
-2.6,-8.63,-0.72,-70.7,22.12,0.14
-3.03,-8.74,-0.93,-63.62,14.31,3
-3.18,-9.12,-1.43,-54.05,7.3,0.69
-2.98,-9.13,-1.35,-41.12,3.89,0.26
-2.86,-9.08,-0.93,-31.79,2.67,0.2
-2.78,-8.97,-0.91,-26.67,3.34,2.33
-2.9,-8.93,-0.75,-21.73,5.17,2.94
-3.03,-9.09,-0.74,-15.39,3.83,4.47
-3.07,-9.27,-0.6,-9.48,2,5.56
-3.27,-9.19,-0.04,-3.14,0.65,6.48
-3.35,-9.11,0.33,0.4,-0.63,5.93
-3.41,-8.98,0.61,0.89,0.11,4.65
-3.32,-9.03,0.77,1.8,4.01,3.61
-3.43,-9.14,0.95,1.99,4.74,4.22
-4.03,-9.29,1.21,1.92,0.78,2.27
-3.78,-8.99,0.9,1.31,-3.67,-1.33
-3.57,-9.16,1.16,2.11,-5.81,-2.61
-3.21,-9.08,0.78,1.92,-0.93,-2.79
-3.3,-9.11,0.44,2.96,-0.75,-1.57
-3.49,-9.24,0.13,7.35,-3.13,1.23
-3.52,-9.3,-0.17,10.4,-8.92,1.05
-3.69,-9.15,-0.18,16.99,-19.41,1.17
-3.63,-9.09,-0.09,20.4,-19.71,-1.51
-3.66,-9.02,-0.17,24.06,-20.56,-2.12
-3.58,-8.97,-0.19,29.67,-24.95,-4.19
-3.28,-8.88,-0.37,34.97,-26.84,-5.05
-2.88,-8.92,-0.31,41.56,-20.5,-1.75
-2.86,-8.89,-0.02,48.51,-18.31,0.81
-3.03,-8.78,0.44,55.7,-19.95,3.49
-3.09,-8.54,0.71,62.35,-22.45,3.8
-3.04,-8.2,1.01,63.33,-25.44,-1.27
-2.6,-8.08,1.28,64.55,-19.77,-2.91
-2.41,-8.43,1.16,66.44,-17.52,-1.63
-2.81,-8.29,1.22,71.74,-27.27,1.05
-2.8,-8.18,1.43,77.17,-43.67,2.33
-2.39,-8.08,1.51,78.57,-51.48,0.2
-2.18,-7.86,1.75,83.81,-50.56,2.76
-2.46,-7.65,2.01,86.25,-55.81,3.73
-2.43,-7.51,2.1,90.76,-65.62,2.51
-1.92,-7.34,2.49,96.62,-67.03,2.64
-1.54,-6.92,3.16,99.18,-49.04,5.93
-2.14,-6.66,3.4,98.45,-35.02,4.04
-2.74,-6.54,3.56,99.3,-50.38,0.81
-1.98,-6.18,3.57,98.94,-54.28,-6.08
-0.97,-6.13,3.82,105.22,-24.53,-7.85
-0.91,-5.92,4.52,112.65,5.59,-1.02
-2.15,-5.45,5.71,114,-3.19,9.53
-3.18,-5.02,5.89,110.7,-44.95,6.42
-1.46,-4.76,5.86,106.62,-37.33,-8.89
0.04,-4.55,5.1,99.18,23.34,-12.97
-0.56,-4.74,5.1,105.03,60.84,-1.02
-2.81,-4.66,5.74,117.96,16.87,11.9
-4.18,-4.27,5.85,128.94,-79.28,9.59
-1.14,-3.11,6.38,130.7,-69.28,-6.94
0.89,-2.56,7.42,118.26,41.14,-10.84
-0.63,-2.65,7.42,97.35,105.53,2.27
-3.58,-3.31,6.75,99.55,43.28,20.38
-5.16,-3.45,5.29,116.68,-88.31,25.14
-2.04,-2.39,5.69,139.06,-99.04,0.75
0.53,-1.23,8.3,141.07,36.26,-3.95
-1.69,-1.09,9.43,124.12,88.89,15.32
-4.46,-1.56,8.55,122.96,20.59,26.54
-4.34,-1.95,7.2,144.18,-61.72,29.34
-1.93,-0.36,8.73,164.61,-52.88,24.65
-1.24,1.3,11.98,148.39,37.48,17.39
-3.78,1.81,13.02,114.79,51.75,27.39
-4.92,0.07,11.12,106.13,-13.43,24.28
-4.32,-0.37,9.55,114.73,-85.75,21.6
-1.82,0.3,9.58,121.37,-71.42,12.45
-0.31,1.01,11.42,115.89,20.11,13.43
-2.62,2.05,12.73,90.52,32.36,25.69
-4.01,1.56,11.86,76.19,-27.15,20.69
-3.31,1.62,10.99,77.29,-73.12,13.79
-1.39,2.4,11.62,70.09,-40.08,1.72
-0.69,2.57,12.75,60.4,26.33,5.38
-2.2,2.58,12.92,44.48,28.09,12.94
-2.89,2.44,12.13,32.9,-19.16,12.7
-2.23,2.33,11.06,27.66,-40.32,11.66
-1.39,2.46,11.08,19.06,-21.3,5.87
-1.37,2.63,10.66,15.28,10.47,0.99
-2.17,0.91,7.5,4.12,2,1.9
-1.86,0.63,8.97,5.95,1.57,8.25
-1.84,1.03,8.72,2.78,-5.75,4.65
-1.69,1.13,8.96,0.95,-5.75,-1.02
-1.57,1.07,9.05,-2.83,-4.65,-4.74
-1.58,1.03,9.31,-12.4,-10.87,-4.31
-1.34,1.25,8.9,-17.4,-12.76,-3.4
-1.35,1.33,8.74,-17.65,-7.45,0.26
-1.33,0.98,8.67,-18.14,-6.17,1.23
-1.48,0.97,9,-12.77,-4.22,2.64
-2.37,1.24,12.1,-7.28,-2.27,10.08
-2.1,1.1,8.91,-12.34,-2.27,3
-1.87,0.94,9.39,-9.54,1.33,-2.49
-1.62,0.9,9.28,-10.76,4.86,-6.81
-1.59,0.81,9.4,-14.17,6.87,-7.79
-1.59,0.71,9.52,-16.37,3.09,-6.69
-1.64,0.78,9.84,-16,2.85,-7.24
-1.63,0.95,10.28,-19.23,3.76,-7.91
-1.58,1.07,11.07,-23.01,6.14,-8.16
-1.54,1.19,11.44,-34.05,10.41,-8.52
-1.56,0.86,11.27,-42.95,17.24,-7.61
-1.65,0.54,10.97,-50.21,21.45,-8.28
-1.73,0.63,11.04,-58.01,20.84,-6.81
-2.08,0.57,11.48,-64.9,20.59,-6.51
-2.43,0.68,12.06,-76.37,18.34,-9.13
-2.52,0.57,12.46,-87.16,20.84,-13.03
-2.44,0.22,12.43,-100.76,29.68,-18.77
-2.43,-0.19,11.83,-111.06,32.06,-20.05
-2.64,-0.78,11.35,-117.22,27.67,-20.96
-2.9,-1.09,10.88,-121.37,17.97,-20.72
-2.87,-1.22,11.05,-124.05,10.59,-22.85
-3.05,-1.33,11.63,-127.4,10.78,-24.56
-2.67,-1.48,11.25,-139.54,16.94,-26.14
-2.36,-1.91,10.47,-146.55,34.98,-24.62
-2.45,-2.14,9.46,-155.09,43.09,-25.11
-2.44,-2.94,8.61,-152.28,40.96,-23.09
-2.08,-3.06,6.97,-152.71,37.91,-22.85
-2.28,-3.19,7.1,-146.79,45.11,-23.46
-1.95,-3.54,6.56,-149.66,54.74,-21.88
-2.63,-3.4,6.73,-148.74,40.23,-15.29
-2.65,-4.2,5.58,-148.38,26.81,-18.46
-2.15,-4.27,4.57,-143.32,13.58,-20.05
-1.51,-4.49,4.45,-139.11,25.72,-19.5
-1.19,-4.72,3.87,-134.66,41.45,-15.17
-1.72,-4.7,4.6,-131.92,41.63,-9.68
-1.94,-5.06,4.65,-133.93,40.65,-8.16
-1.84,-5.43,4.35,-135.33,41.45,-5.29
-2.25,-5.83,3.59,-133.5,33.76,-4.62
-2.65,-5.67,3.85,-131.85,17.97,-9.62
-2.31,-6.15,3.63,-131.12,13.52,-8.83
-1.96,-6.34,3.06,-131.79,17.61,-8.16
-2.09,-6.71,1.86,-132.59,22.18,-5.29
-2.46,-6.94,1.31,-128.2,23.76,-2.97
-2.55,-7.19,0.2,-123.81,27,-5.66
-3.03,-7.26,-0.5,-118.2,23.4,-9.19
-2.73,-8.22,-1.37,-107.89,21.45,-9.01
-2.89,-8.44,-1.94,-91.86,9.92,-7.24
-2.83,-8.4,-2.13,-79.42,0.65,-6.69
-2.67,-8.43,-2.39,-70.57,-1.48,-4.38
-2.88,-8.6,-2.18,-58.99,2.85,-5.6
-2.75,-8.86,-2.32,-49.97,6.08,-7.85
-2.51,-9.16,-2.35,-39.78,8.95,-5.35
-2.66,-9.03,-2.43,-30.09,6.08,-0.84
-2.68,-9.17,-2.38,-20.58,6.51,3.19
-2.84,-9.09,-2.11,-13.81,7,4.28
-3.03,-9.24,-1.96,-6.49,4.25,4.53
-3.34,-9.19,-1.68,1.86,-2.09,3
-3.18,-9.29,-1.33,7.96,-1.6,2.09
-3.22,-9.08,-0.76,12.53,2.91,3.12
-3.48,-9.05,-0.61,12.11,5.72,1.3
-3.55,-9.17,-0.99,13.51,-1.36,-0.47
-3.6,-9.44,-1.65,20.09,-14.34,-1.02
-3.69,-9.26,-1.95,24.73,-29.1,-2.67
-2.78,-9.23,-1.66,36.56,-25.32,-5.05
-2.53,-8.89,-1.35,43.33,-14.77,-4.13
-2.59,-8.73,-1.56,44.67,-11.78,-3.58
-2.52,-9.01,-1.59,55.16,-13.25,-0.72
-2.55,-8.82,-1.24,63.94,-19.41,4.04
-2.73,-8.59,-0.72,70.03,-29.04,5.2
-2.52,-8.28,-0.39,75.09,-30.63,2.21
-2.32,-8.24,-0.27,78.63,-29.47,1.17
-1.87,-8.33,-0.15,84.61,-18.98,3.92
-1.97,-8.09,0.76,91.31,-10.56,11.36
-2.79,-7.81,1.21,93.45,-16.36,17.88
-3.91,-7.68,1.45,96.8,-47.76,16.78
-3.88,-7.44,1.42,101.5,-78.25,6.42
-2.1,-7.18,1.85,105.34,-62.03,-2.36
-1.3,-7.15,2.79,111.13,-23.55,5.56
-2.71,-6.78,3.56,114.18,-16.78,14.22
-4.22,-6.35,4.28,108.51,-55.26,12.09
-3.89,-6.26,4.3,104.97,-96.48,2.88
-1.74,-6.28,4.2,109,-76.3,-5.35
-0.78,-6.18,4.67,110.76,-31.17,1.3
-2.02,-5.38,5.35,103.33,-24.04,12.33
-3.39,-5.38,4.8,93.33,-69.47,10.26
-2.85,-5.43,4.42,96.8,-97.88,-4.56
-0.73,-4.79,5.7,102.84,-55.75,-9.44
-0.93,-4.51,6.71,94.97,-23.8,-1.08
-2.51,-4.92,6.31,91.62,-45.63,-0.6
-2.21,-4.91,6.06,104.67,-61.84,-9.01
-1.18,-3.87,7.17,109.42,-47.45,-17.91
0.15,-4.19,7.93,101.37,-9.28,-11.14
-1.13,-4.37,7.5,103.26,-9.71,7.39
-2.62,-4.67,6.42,109.3,-65.87,5.99
-1.5,-3.59,6.74,120.28,-71.3,-12.18
-0.01,-3.25,8.09,120.22,-37.76,-12.55
-1.3,-2.58,9.19,107.59,-40.56,-3.64
-2.2,-3.43,8.05,110.83,-79.28,-7.55
-1.36,-3.59,7.54,129.73,-100.62,-14.99
0.82,-2.69,7.95,141.62,-63.92,-15.59
1.5,-1.7,10.11,131.62,3.89,-9.44
-0.33,-1.84,9.98,115.83,12.85,4.4
-1.44,-2.44,8.77,119.12,-44.34,7.21
-0.65,-1.72,8.91,128.94,-71.54,-6.02
1.75,-1.04,9.85,136.86,-13.37,-11.81
1.66,-0.14,11.1,123.57,46.02,6.23
-0.33,0.14,10.83,107.9,37,19.16
-1.73,0.01,9.93,95.7,-10.2,15.26
-1.49,0.44,9.62,93.33,-59.28,-1.39
1.29,0.53,10.5,94.79,-12.52,-9.62
1.51,1.02,11.32,88.14,46.51,7.7
-0.19,0.96,11.16,78.81,41.39,15.93
-1.1,1.12,10.7,75.4,8.95,14.16
-1.07,1.19,10.15,72.53,-22.76,10.14
-0.5,1.47,10.67,67.11,-40.2,5.14
0.57,1.96,11.53,58.63,-4.53,2.94
0.29,2.1,11.92,49.67,23.83,8.12
-0.9,2.05,11.86,36.38,14.07,10.56
-1.22,1.97,11.47,30.46,-13.49,6.97
-0.53,1.9,11.16,25.83,-23.61,2.27
0,1.95,11.28,20.89,-5.44,0.5
-0.18,2.14,11.38,12.17,6.39,4.34
-0.72,1.86,10.66,4.36,-0.87,4.4
-0.78,1.89,10.4,0.95,-13.13,1.9
-0.47,1.69,9.76,-1.61,-13.49,0.81
-0.11,1.74,9.5,-3.69,-1.36,1.97
-0.21,1.51,9.59,-5.09,7.91,6.48
-0.85,1.72,9.62,-7.28,4.56,7.15
-1,1.7,9.23,-8.87,-6.48,1.36
-0.67,1.62,9.06,-8.26,-8.86,-1.2
-1.12,0.46,8.42,18.33,22.06,-4.92
-1.06,0.96,9.19,16.07,19.37,-2.3
-0.65,1.1,9.15,9.85,14.74,5.62
-0.6,0.87,9,6.13,10.65,12.03
-0.71,0.91,8.74,1.8,4.13,13.86
-1,0.89,8.87,-1.55,2.48,8.06
-1.08,0.98,8.92,-5.39,-1.36,2.39
-1.17,0.79,9.08,-10.45,-7.88,-1.75
-1.3,0.37,9.02,-10.88,-15.2,-12.06
-1.22,0.54,9.15,-12.65,-23.92,-21.39
-0.73,0.97,8.78,-12.04,-27.7,-22.3
-0.55,0.84,8.74,-13.69,-19.34,-18.7
-0.51,1.15,8.8,-13.38,-8.19,-11.14
-0.59,0.52,9.03,-13.26,-7.39,-6.39
-0.71,13.96,8.04,-47.28,-22.58,-8.64
-0.87,0.15,9.21,-5.27,-13.06,-2.73
-0.4,0.7,9.21,-7.47,-4.53,-0.53
-0.46,0.61,8.82,-7.04,0.23,-0.9
-0.49,0.72,9.09,-4.3,4.19,-0.11
-0.57,0.67,9.18,-2.34,3.64,-0.72
-0.64,0.78,9.42,-1,2.55,-0.96
-0.76,0.8,9.7,-0.45,-0.32,-1.94
-0.59,0.92,9.87,-8.69,0.72,-4.38
-0.33,0.68,9.9,-14.23,6.69,-2.18
-0.53,0.81,10.27,-18.99,9.13,0.81
-0.76,0.82,10.79,-25.03,9.01,-0.72
-0.52,0.67,10.71,-31,11.14,-1.51
-0.51,0.42,10.92,-34.97,16.08,0.2
-0.75,0.35,10.8,-36.98,22.3,-0.6
-0.79,0.54,10.85,-42.4,29.86,-3.46
-0.67,0.32,10.83,-50.09,39.74,-1.63
-1,0.11,10.88,-58.81,42,2.39
-1.64,-0.19,10.66,-61.31,33.64,1.66
-1.84,-0.39,10.35,-66,30.9,-1.63
-1.89,-0.77,10.63,-66.67,28.95,-3.03
-1.84,-0.84,10.72,-71.67,31.2,-5.05
-2.14,-0.42,11.96,-75.03,33.15,-6.2
-2.09,-0.4,12.33,-89.78,39.07,-12.36
-1.77,-0.94,11.9,-103.38,44.86,-11.69
-1.82,-1.49,11.06,-108.38,47.06,-9.01
-2.24,-1.79,10.5,-110.39,42.91,-8.77
-2.44,-1.62,10.51,-113.99,35.17,-11.08
-2.23,-1.78,10.32,-115.82,41.14,-12.49
-1.97,-2.12,9.57,-119.6,47.36,-8.89
-2.08,-2.15,8.93,-126.92,58.22,-8.16
-2.23,-2.67,8.03,-130.45,58.95,-7.61
-2.22,-2.99,7.34,-126.92,54.5,-6.81
-2.25,-2.8,7.05,-124.84,50.72,-8.64
-2.49,-3.07,7.26,-119.29,50.35,-6.63
-2.66,-3.05,6.85,-122.53,45.11,-5.6
-3.08,-3.47,6.27,-124.96,31.81,-10.23
-2.93,-3.96,5.8,-121.92,20.78,-13.77
-2.53,-4.27,5.66,-122.65,17.79,-16.14
-2.42,-4.86,5.26,-119.9,18.15,-14.8
-2.61,-4.86,4.93,-118.56,16.26,-13.46
-2.63,-5.39,4.59,-114.05,10.11,-13.46
-2.74,-5.56,4.43,-110.39,0.96,-14.74
-2.72,-5.78,4.63,-111.18,-3.98,-15.84
-2.8,-5.82,4.86,-107.95,-9.83,-14.92
-2.36,-6.21,4.39,-108.93,-6.3,-14.07
-1.98,-6.32,3.61,-109.48,7.61,-12.49
-2.26,-6.72,2.73,-111.49,13.89,-9.86
-2.31,-7.1,2.26,-102.65,9.19,-5.6
-2.68,-6.79,2.29,-97.28,0.72,-1.45
-2.35,-7.46,1.72,-95.09,0.59,0.81
-2.46,-7.34,1.72,-88.26,3.03,2.27
-2.41,-7.64,1.44,-86.73,8.64,2.45
-2.49,-8.01,1.08,-81.79,12.67,2.21
-2.79,-8.05,1.04,-75.94,11.81,5.56
-3.06,-8.14,0.85,-71.25,5.78,5.81
-3.17,-8.3,0.56,-65.82,2.48,4.34
-3.18,-8.32,0.41,-62.95,-0.26,4.16
-3.38,-8.63,0.01,-56.12,-2.82,3.86
-3.18,-8.57,-0.33,-54.84,-1.48,3
-3.21,-8.96,-0.72,-45.45,2.24,5.38
-3.3,-8.84,-0.91,-37.53,4.92,5.62
-3.44,-9.02,-1.04,-30.21,0.17,6.84
-3.32,-8.97,-0.86,-22.59,-2.03,4.77
-3.35,-8.87,-0.6,-17.65,-0.5,1.9
-3.18,-9.01,-0.46,-12.16,2.85,3.55
-3.37,-9.03,-0.46,-7.1,7.18,5.93
-3.88,-9.09,-0.54,-1.55,5.41,7.09
-4.09,-9.02,-0.44,3.94,2.06,3.98
-3.91,-8.95,-0.45,7.84,-0.69,-1.02
-3.66,-8.99,-0.47,12.9,-0.63,-3.28
-3.65,-8.89,-0.96,16.92,-2.33,-4.44
-3.78,-9.06,-1.21,25.4,-10.44,-4.31
-3.73,-9,-1.32,34.91,-24.53,-4.31
-3.35,-8.63,-1.01,42.11,-30.56,-9.74
-2.81,-8.8,-1.02,50.22,-22.09,-8.03
-2.83,-8.66,-0.5,59.73,-14.77,-4.44
-3.28,-8.3,-0.01,66.07,-16.84,-3.1
-3.55,-8.15,0.43,70.95,-22.03,-6.02
-3.35,-8.18,0.59,74.3,-26.3,-11.51
-2.75,-8.25,0.77,79.67,-32.39,-11.27
-2.64,-8.05,1.41,87.17,-41.97,-6.88
-2.82,-7.68,2.19,92.23,-48.37,-5.72
-2.54,-7.26,2.86,89.42,-44.71,-7.79
-2.69,-7.27,3.19,86.44,-41.54,-10.29
-2.33,-7.46,3.12,86.68,-37.15,-14.25
-2.3,-7.34,3.31,90.83,-38.73,-11.51
-2.05,-7.09,3.9,92.59,-38.37,-9.31
-2.27,-6.85,4.51,92.66,-41.11,-4.8
-2.56,-6.59,4.56,90.89,-53.49,-6.51
-1.35,-6.35,4.99,91.07,-27.7,-14.38
-0.89,-6.22,5.11,90.09,13.89,-12.79
-1.86,-6.49,5.52,93.08,7.85,-4.44
-2.91,-6.28,5.21,91.62,-39.34,1.23
-2.52,-5.85,4.89,94.85,-82.94,-4.13
0.04,-5.45,5.31,96.98,-36.78,-11.39
0.45,-5.36,5.25,96.5,31.81,-1.27
-2.21,-5.01,5.58,93.02,16.57,8.25
-3.88,-5.14,5.14,90.4,-77.09,8.37
-1.32,-5.03,4.74,106.92,-91.11,-11.88
1.7,-4.13,6.47,115.83,7.55,-8.77
0.31,-3.65,6.89,102.41,74.37,6.97
-2.25,-3.76,6.11,91.92,49.68,18.61
-4.82,-3.9,5.99,94.55,-67.15,21.17
-4.46,-3.62,4.85,94.12,-171.42,1.23
0.36,-2.64,6.31,115.64,-100.81,-42
2.55,-1.8,9.25,114.55,67.61,-38.22
-0.79,-2.12,10.48,87.96,111.02,-5.05
-3.32,-3.01,8.82,84.91,29.44,9.1
-3.51,-3.31,7.13,99.12,-52.88,6.66
-1.73,-2.94,6.89,124.3,-63.67,-14.99
0.15,-0.83,10.4,119.18,34.01,-30.66
-0.03,-1.93,10.25,109.06,94.37,-8.22
-2.6,-2.61,9.62,116.19,30.53,19.53
-3.15,-1.76,8.98,126.31,-41.72,25.08
-2.1,-0.7,9.25,130.09,-56.48,11.42
-0.44,-0.4,10.31,129.06,-3.61,0.5
-0.95,0.06,11.21,107.47,33.15,12.33
-2.29,-0.37,10.35,103.57,-2.52,24.83
-2.67,-0.1,9.99,108.75,-64.71,31.17
-2.09,0.36,9.75,104.85,-86.97,17.27
-0.11,2.11,11.66,97.47,-16.42,-1.33
-0.28,2.06,12.6,75.22,47.79,5.44
-1.94,1.38,11.93,57.9,34.07,10.08
-2.73,1.54,11.39,48.88,-22.09,11.17
-2.25,1.16,11.43,51.86,-55.69,7.21
0.39,1.25,7.38,18.75,6.57,1.3
-1.05,0.57,9.15,18.57,7.97,10.14
-1.11,0.62,9.15,13.94,8.52,4.59
-1,0.47,8.99,8.94,8.46,0.62
-1.11,0.58,9.02,4.97,3.52,-1.33
-1.07,0.53,9.05,0.89,-1.24,-1.94
-1.04,0.59,9.17,-7.16,-7.27,-3.7
-1.18,0.13,9.02,-13.44,-11.05,-10.96
-1.22,0.41,8.92,-15.27,-14.83,-17.42
-0.98,0.97,8.95,-15.45,-18.86,-16.2
-0.75,1.41,8.54,-17.4,-15.26,-5.23
-0.84,0.47,8.9,-18.2,-10.02,0.08
-0.8,0.38,9.09,-13.14,-5.14,1.78
1.61,-19.6,4.66,-110.76,-31.6,-18.52
-1.28,-0.05,9.34,-13.2,-6.42,-3.95
-0.84,0.31,9.26,-10.88,-4.16,-3.95
-0.78,0.19,9.05,-10.21,-5.14,-5.35
-0.7,0.52,9.44,-12.65,-1.36,-2.61
-0.65,0.35,9.54,-12.22,5.47,0.93
-0.81,0.6,10.01,-13.62,6.69,1.42
-0.8,0.51,10.3,-14.17,7.55,1.36
-0.76,0.4,10.43,-15.15,10.05,-0.47
-0.99,0.51,10.82,-22.1,12.67,-3.4
-0.88,0.62,11.54,-32.47,10.35,-3.03
-0.6,0.82,12.17,-43.2,20.9,-0.05
-0.61,0.67,12.78,-56.61,30.35,5.44
-1.03,0.51,12.82,-68.38,37.91,6.42
-1.33,-0.07,12.54,-77.77,38.22,1.72
-1.4,-0.71,12.26,-87.46,43.64,-2.55
-1.89,-0.76,12.07,-93.56,33.64,-4.74
-2.06,-0.85,12.04,-101.43,34.92,-7.61
-2.12,-0.98,12.43,-112.04,42.18,-7.3
-2.8,-1.53,12.54,-117.59,39.07,-7.06
-3.02,-1.54,12.53,-125.64,31.94,-13.7
-2.81,-1.65,12.22,-134.72,29.07,-17.18
-2.34,-2.18,11.25,-140.76,35.11,-18.4
-2.26,-2.07,10.27,-146.79,40.04,-14.74
-2.26,-2.04,10.42,-151.06,44.5,-12
-1.95,-2.48,8.93,-158.87,51.39,-10.78
-2.51,-2.63,8.25,-162.34,41.51,-7.85
-2.25,-3.32,7.19,-158.38,33.4,-11.75
-1.86,-3,6.83,-158.56,28.28,-14.56
