aX,aY,aZ,gX,gY,gZ
-8.41,-1.12,2.36,32.68,28.14,114.02
-9.37,-1.84,2.42,35.97,49.06,106.89
-10.06,-1.54,2.83,40.54,47.9,96.83
-11.38,-1.2,3.44,23.9,21.44,84.51
-12.04,-0.78,3.66,10.3,-12.95,72.31
-12.09,-1.06,2.95,5.48,-18.5,58.53
-12.06,-1.3,2.9,8.71,-6.61,45.36
-11.72,-1.16,3.48,11.09,-0.58,35.67
-11.64,-1.31,3.49,8.23,-0.45,30.73
-12.12,-0.99,3.56,4.26,-7.53,28.41
-12.64,-1.31,3.2,-0.07,-10.52,13.23
-11.94,-1.38,2.91,-0.98,-13.44,0.24
-11.11,-1.43,2.75,-0.49,-8.93,-5.31
-10.51,-1.57,2.76,1.95,0.89,-6.83
-10.37,-1.39,2.98,-0.25,3.08,-6.1
-10.22,-1.65,2.63,-2.51,-5.09,-8.84
-9.77,-1.85,2.45,-2.32,-9.24,-13.42
-9.33,-1.93,2.38,-1.16,-2.04,-19.27
-8.87,-1.9,2.58,2.07,8.87,-18.29
-8.69,-2.2,2.77,2.01,11.86,-14.82
-8.82,-2.18,2.82,1.7,5.83,-10.19
-8.76,-2.24,2.91,-0.07,-2.35,-9.88
-8.39,-2.19,3.02,-2.63,-2.16,-9.94
-8.39,-2.06,2.96,-3.42,9.91,-6.83
-8.66,-2.34,2.77,-1.84,12.05,-7.14
-8.43,-2.35,2.7,-2.26,6.07,-6.34
-8.46,-2.38,2.62,-2.45,7.35,-2.75
-8.51,-2.53,2.47,-0.86,4.42,-3.66
-8.49,-2.18,2.82,-2.57,5.34,-5
-8.5,-2.43,2.75,1.09,6.68,-6.65
-8.46,-2.57,2.85,2.19,3.63,-7.32
-8.25,-2.52,2.72,1.21,-0.58,-6.95
-8.28,-2.3,2.72,3.35,-2.41,-5.43
-8.22,-2.36,2.64,2.25,-2.35,-6.28
-7.94,-2.44,2.64,2.62,1.37,-4.7
-7.94,-2.48,2.94,4.93,5.4,-0.98
-8.15,-2.33,3.01,3.53,4.24,0.24
-8.3,-2.38,2.97,0.79,-2.1,-1.59
-8.18,-2.46,2.74,-2.32,-6.55,-2.2
-8.21,-2.67,2.66,-0.98,-6.55,-1.95
-8.09,-2.61,2.63,2.43,-5.39,0.42
-8.07,-2.59,2.71,2.37,-3.81,6.28
-8.32,-2.29,2.99,1.27,-1.55,9.02
-8.62,-2.42,2.98,-0.62,-0.82,6.77
-8.76,-3.05,2.5,11.76,16.44,-0.98
-8.42,-2.83,2.57,10.3,17.11,-0.67
-8.74,-2.64,2.82,2.01,10.52,-1.95
-8.65,-2.69,2.86,-6.35,2.84,-4.09
-8.44,-2.86,2.65,-12.26,-1.25,-4.15
-8.44,-2.89,2.4,-17.38,-1.74,-6.59
-8.59,-3.19,1.93,-14.52,-1.98,-9.76
-8.67,-3.11,2.25,-14.4,0.09,-15
-8.76,-2.74,2.44,-13.79,2.47,-18.29
-8.55,-2.54,2.43,-16.29,1.62,-12.81
-8.55,-2.71,2.42,37.25,15.03,-0.92
-8.51,-3.5,2.7,-16.23,2.11,-1.34
-8.73,-3.06,2.26,-15.8,9.18,-1.95
-8.65,-3.08,2.31,-11.47,11.86,-2.93
-8.76,-3.16,2.25,-7.57,12.35,-5.19
-8.94,-2.83,2.27,-7.87,8.75,-3.11
-9.3,-3.12,2.3,-6.65,5.64,-6.65
-9.29,-2.91,2.38,-6.84,8.45,-7.99
-9.46,-2.96,2.22,-6.16,14.42,-9.39
-10.2,-2.6,2.26,-6.1,21.56,-10.37
-11.07,-2.63,2.1,-7.63,24.54,-17.62
-11.95,-2.56,2.06,-11.1,23.57,-27.62
-12.86,-2.41,2.14,-17.81,11.31,-41.4
-13.54,-2.16,2.17,-28.42,-8.14,-61.89
-13.46,-2.06,1.94,-34.46,-15.94,-85.25
-12.64,-2.43,1.53,-32.44,-10.88,-104.51
-11.94,-2.37,1.58,-29.94,-1.49,-119.76
-11.37,-2.4,1.6,-34.15,-0.82,-130.06
-11.09,-2.47,1.32,-35.43,-13.14,-143.84
-10.35,-2.7,1.29,-36.41,-20.58,-157.81
-9.6,-2.62,1.43,-40.86,-17.95,-175.61
-8.82,-2.98,1.14,-42.93,-10.94,-185.79
-8.27,-3.49,0.97,-36.29,-3.2,-198.42
-7.4,-3.61,0.52,-31.04,-1,-209.27
-6.95,-3.96,0.98,-33.48,-4.42,-226.65
-6.02,-4.16,0.84,-28.42,-0.64,-234.33
-4.76,-4.3,0.67,-17.02,2.78,-227.01
-4.05,-4.55,1.01,-18.18,7.29,-222.56
-3.3,-5.07,0.93,-20.8,-0.52,-216.04
-2.14,-5.32,0.04,-12.75,1.25,-210.55
-1.49,-5.37,0.07,-4.46,3.26,-206.46
-0.67,-5.4,0.32,-5.13,6.13,-198.96
0.17,-6.34,-0.08,2.13,-1.31,-189.15
1.4,-6.54,0.02,15.12,-5.76,-171.65
2.02,-6.55,0.85,20.91,-7.22,-147.62
1.58,-6.89,1.28,22.31,-17.04,-143.23
2.12,-6.76,1.2,23.59,-17.41,-146.89
3.3,-7.33,1.1,26.4,-2.59,-147.07
4.24,-7.49,1.58,26.15,7.78,-132.01
4.05,-8.16,1.65,26.46,2.72,-116.28
3.32,-8.18,1.65,29.57,-17.59,-109.21
3,-8.14,2,26.88,-48.14,-114.21
3.61,-8.23,1.64,22.98,-60.45,-127.26
6.01,-8.74,1.97,20.79,-46,-127.44
7.22,-8.91,2.35,19.99,-21,-102.62
7.15,-9.34,2.29,21.76,-7.65,-75.18
5.91,-9.84,1.94,21.76,-26,-64.51
5.57,-9.57,2.13,20.42,-40.15,-75.12
7.16,-9.98,1.98,16.4,-40.7,-78.72
9.04,-10.21,2.42,13.29,-6.49,-56.1
9.27,-10.57,2.38,16.21,17.78,-22.5
7.74,-10.74,2.57,15.97,25.58,-4.51
6.75,-10.91,2.43,17.25,13.69,-1.65
6.39,-10.49,2.68,10.24,-5.64,-7.99
7.27,-10.71,2.67,6.03,-14.6,-7.2
7.95,-10.65,2.91,-1.29,-5.58,10.61
7.49,-10.63,2.81,-5.19,2.35,27.31
6.76,-10.46,2.59,-8.36,0.34,34.69
6.19,-10.38,2.2,-9.09,-6.92,37.62
6.65,-10.22,2.35,-12.57,-1.92,42.98
7.11,-10.3,1.86,-8.3,8.57,56.58
7.2,-9.6,2.13,-8.48,18.2,73.72
6.84,-9.33,1.99,-11.77,21.56,90.67
6.73,-9.55,1.67,-6.16,27.23,102.62
6.73,-9.26,1.88,-1.77,43.57,113.96
6.57,-8.66,2.35,-3.97,62.59,131.03
5.87,-8.25,2.96,-13.3,80.15,153.17
5.07,-8.18,2.41,-13.24,87.65,170.24
4.06,-8.11,2.62,-17.2,81.74,182.01
3.32,-8.16,2.36,-16.04,68.81,179.45
2.6,-7.89,2.55,-15.49,60.46,177.98
1.71,-7.73,2.38,-14.03,45.4,175.61
1.13,-7.28,2.57,-17.63,18.75,167.07
1.06,-7.22,2.47,-23.36,-5.39,161.15
1.26,-7.17,2.37,-17.2,-7.83,164.08
0.92,-6.75,1.96,-11.23,0.28,175.97
-0.33,-6.7,1.72,6.4,-3.38,177.19
-0.9,-5.8,1.19,18.1,-8.99,170.24
-1.38,-4.24,2.04,9.02,-8.14,171.22
-1.84,-3.78,2.61,-10.19,-13.93,174.69
-2.12,-3.41,1.43,-10.92,-1.61,192.13
-3.01,-3.36,0.18,-6.53,27.96,204.02
-3.91,-3.98,-0.3,27.37,47.04,210.61
-4.96,-3.28,0.57,43.9,40.28,197.5
-6.34,-1.28,1.79,7.8,-6,173.35
-7.84,-0.67,2.43,-19.7,-44.72,170.3
-7.48,-2.03,1.31,-29.4,-40.7,160.67
-6.57,-2.44,0.53,-14.21,-19.36,164.51
-6.49,-2.64,0.3,8.77,-2.47,174.69
-8.13,-1.55,1.28,17.37,27.35,180.73
-10.35,-0.53,2.75,12.62,37.04,173.72
-12.06,-0.83,2.83,-9.21,6.44,151.7
-11.6,-1.41,1.73,-12.08,-31.86,135.73
-10.69,-1.77,1.01,-4.15,-34.91,132.37
-11.17,-1.3,1.34,7.01,9.18,129.57
-12.8,-0.42,1.96,7.31,39.91,116.83
-14.86,-0.32,2.2,-0.01,19.91,95.24
-15.13,-0.81,1.54,-5.86,-22.53,67.13
-14.18,-1.04,1.15,-1.53,-36.98,52.74
-13.4,-1.01,1.28,5.24,-18.87,43.78
-13.62,-0.98,1.88,5.48,4.55,30.55
-13.7,-1.05,1.81,5.6,7.47,16.95
-13.16,-1.23,1.95,4.14,-6.61,3.72
-12.1,-1.39,1.83,2.74,-20.58,-2.56
-11.16,-1.75,1.64,3.77,-18.69,-8.36
-10.5,-1.73,1.75,5.91,-5.94,-13.42
-10.02,-1.81,1.76,8.29,8.33,-14.64
-9.77,-1.8,1.76,7.37,9.91,-15.37
-9.64,-1.9,1.79,4.57,2.72,-15.79
-9.15,-2.04,1.87,3.53,-4.97,-18.97
-8.6,-2.2,1.84,5.24,-1,-20.43
-8.23,-2.25,2.06,8.41,6.37,-17.93
-8.43,-2.19,2.3,8.65,11.13,-17.81
-8.41,-2.45,1.96,8.65,5.46,-17.32
-8.21,-2.6,1.82,8.71,-1.31,-18.72
-8.04,-2.45,2.07,9.63,-0.76,-15.19
-8.17,-2.59,2.26,8.47,-1.31,-13.6
-8.38,-2.56,2.51,5.3,-2.47,-14.39
-8.16,-2.58,2.27,3.59,-0.52,-13.17
-8.19,-2.6,2.44,2.8,7.35,-10.31
-8.52,-2.89,2.29,2.62,7.23,-9.15
-8.67,-2.78,2.56,1.88,-2.35,-8.48
-8.54,-2.75,2.42,-0.31,-5.39,-8.78
-8.26,-2.65,2.26,0.48,0.22,-7.5
-8.45,-2.78,2.34,-0.62,5.4,-5.73
-8.7,-2.79,2.21,-2.08,1.37,-5.92
-8.65,-2.68,2.24,-2.93,-3.32,-7.56
-8.46,-2.68,2.19,-4.4,-3.56,-6.95
-8.34,-2.72,1.95,-4.7,-1.61,-4.7
-8.68,-2.62,2.09,-4.4,3.39,-1.28
-7.55,-3.3,1.51,1.34,4.61,-2.62
-8.25,-3.52,1.8,7.07,6.07,-0.25
-8.55,-3.26,1.76,5.85,9.91,-0.25
-8.75,-3.24,1.81,4.81,6.62,-3.78
-8.6,-3.35,1.78,0.54,0.15,-4.27
-8.45,-3.36,1.81,-4.52,-3.99,-5.12
-8.5,-3.46,1.67,-5.86,-4.42,-6.34
-8.75,-3.33,1.98,-8.73,-5.58,-12.08
-8.9,-3.41,1.9,-10.62,-7.77,-18.66
-8.69,-3.23,1.89,-13.36,-9.72,-16.83
-8.6,-2.75,1.92,-21.71,-6.74,-3.6
-8.6,-3.69,1.82,-20.55,-2.89,4.57
-9.25,-3.69,1.22,-18.05,3.69,10.91
-9.11,-3.24,1.6,-15.98,10.89,4.88
-9.44,-3.82,1.71,-8.97,11.86,1.46
-9.66,-3.53,1.88,-3.48,10.76,-3.05
-9.97,-3.16,2.03,-4.09,7.78,-6.89
-10.31,-3.07,1.99,-7.38,4.73,-11.83
-10.34,-3.17,1.86,-9.46,7.96,-14.76
-10.51,-3.42,1.72,-9.21,13.33,-18.9
-10.9,-3.27,1.64,-8.66,13.57,-23.66
-11.07,-3.47,1.44,-8.42,7.29,-31.4
-11.3,-3.35,1.57,-8.97,0.64,-40.18
-11.35,-3.34,1.56,-8.48,-4.97,-52.2
-11.07,-3.18,1.48,-7.45,-7.35,-61.59
-11.03,-3.25,1.43,-10.62,-13.81,-74.09
-10.89,-3.31,1.44,-10.74,-13.32,-87.87
-10.66,-3.25,1.31,-10.25,-10.09,-98.42
-10.47,-3.23,0.88,-10.07,-13.14,-108.66
-10.17,-3.45,0.56,-9.03,-23.44,-122.99
-9.61,-3.4,0.54,-5.92,-26.13,-136.4
-8.93,-3.72,0.53,-3.3,-25.15,-145.98
-8.32,-3.65,0.68,0.79,-24.11,-151.22
-7.91,-3.7,0.48,-0.19,-21.74,-153.17
-7.72,-3.89,0.71,-0.74,-16.13,-159.76
-7.11,-3.96,0.62,5.05,-3.44,-164.7
-6.61,-4.01,0.86,10.85,10.58,-171.1
-6,-4.33,1.01,12.25,7.47,-176.28
-4.97,-4.75,1.11,13.59,3.87,-179.45
-4.66,-4.41,2.11,7.98,11.86,-188.29
-4.03,-4.32,2.06,2.98,26.62,-188.54
-3.04,-5.08,1.4,2.13,30.03,-181.95
-2.54,-5.27,1.14,4.57,28.87,-170.49
-2.26,-5.75,1,12.86,29.54,-162.2
-1.94,-5.89,1.09,25.73,36.68,-159.03
-1.39,-6.13,1.1,31.64,34.85,-157.56
-1.1,-6.36,1.58,33.47,8.75,-152.62
0.02,-6.84,1.35,32.31,-18.93,-144.15
0.45,-7.43,1.24,41.58,-35.94,-139.03
0.65,-6.22,1.92,40.42,-47.77,-140
1.08,-6.69,1.56,34.2,-74.72,-145.43
3.4,-7.76,0.72,39.69,-71.06,-140.31
4.65,-7.7,1.62,41.82,-49.23,-121.46
4.21,-7.68,2.71,37.62,-56.8,-107.93
3.54,-7.88,3.13,34.38,-76.55,-111.4
5.38,-8.63,2.57,32.49,-80.82,-116.46
7.5,-8.97,3,32.8,-46,-100.25
7.24,-9.26,3.75,36.09,-14.6,-75.25
5.95,-9.68,4.44,30.42,-37.83,-72.44
5.91,-9.97,4.12,20.36,-60.52,-82.26
7.12,-9.94,3.94,14.81,-50.21,-84.57
8.19,-10.35,4.5,12.37,-23.63,-72.01
8.56,-10.68,4.53,10.12,-2.89,-48.6
7.72,-10.97,4.47,8.29,-1.61,-31.16
7.04,-10.99,4.39,2.74,-17.71,-26.47
7.55,-11.24,4.15,-2.38,-20.39,-18.84
8.51,-11.21,3.71,-4.4,8.26,0.67
7.85,-11.15,3.39,-1.71,22.72,19.02
7.21,-10.96,3.55,-3.91,23.26,31.16
6.77,-10.79,3.58,-6.71,10.09,39.69
7.02,-10.6,3.19,-5.13,10.83,48.29
7.32,-10.21,3.44,-10.13,23.57,59.08
7.23,-10.15,3.49,-7.14,39,75.85
6.19,-10.02,3.83,-6.1,28.57,81.22
6.34,-9.73,3.31,-5.74,27.41,82.92
7.54,-9.4,2.52,2.92,60.46,90.67
7.75,-8.74,2.82,18.96,98.32,107.68
7.48,-7.28,3.67,18.77,110.95,129.69
5.97,-6.23,4.41,-2.02,64.67,154.81
4.47,-6.48,3.99,-26.1,11.5,165.85
4.8,-7.07,2.75,-23.36,8.51,167.37
4.49,-6.37,2.86,-12.57,35.09,178.17
3.04,-5.84,2.83,-4.82,53.14,186.89
0.21,-4.99,3.52,-5.19,38.63,196.09
-1.75,-4.83,2.94,-13.79,6.37,192.25
-2.19,-5.13,2.11,-12.51,-21.37,175.06
-1.08,-5.31,1.46,-7.81,-23.14,163.29
-0.91,-4.93,1.37,-1.1,4.06,170.91
-1.87,-4.63,1.71,10.73,40.46,187.92
-4.22,-4.07,2.39,10.42,49.3,186.46
-5.17,-3.66,1.87,6.34,31.07,177.13
-4.56,-4.01,1.49,6.7,2.29,166.52
-3.38,-4.1,1,4.32,11.19,167.13
-3.58,-3.18,1.17,13.47,59.61,188.84
-6.57,-2.36,2.6,12.92,84.61,196.46
-7.56,-2.18,2.74,-0.68,43.57,184.69
-7.07,-2.67,1.74,-9.58,-9.36,166.03
-6.28,-2.66,1.34,0.18,-21.74,157.8
-5.59,-2.23,1.83,11.76,8.63,165
-7.38,-1.4,3.73,-0.13,50.95,168.23
-9.56,-1.38,3.19,-9.7,47.9,161.83
-10.8,-1.88,2.03,-12.81,3.14,145.06
-10.43,-1.84,1.48,-6.84,-37.47,135.18
-9.74,-1.58,1.05,-1.16,-37.47,130.97
-10.66,-1.27,1.63,1.64,0.34,121.83
-12.18,-1.35,2.33,2.19,17.29,106.28
-13.24,-1.34,2.45,0.97,-2.16,86.95
-12.79,-1.67,2.01,1.64,-21.37,73.66
-12.11,-1.9,1.89,7.62,-15.27,63.78
-12.09,-1.59,1.93,13.47,7.11,58.35
-12.92,-1.32,2.66,13.53,15.52,47.68
-13.6,-1.47,3.21,8.96,5.09,27.62
-13.07,-1.42,3.1,7.01,-12.28,12.25
-11.87,-1.55,3.21,4.87,-15.09,6.1
-11.51,-1.73,3.14,8.53,-9.17,1.1
-10.75,-1.65,3.29,8.71,-0.7,-3.23
-10.37,-1.71,3.21,9.14,2.78,-5.43
-10.12,-1.78,3.08,6.64,0.22,-9.82
-9.56,-1.9,2.79,6.46,-6.74,-12.26
-8.84,-1.87,2.78,4.2,-10.15,-12.01
-8.42,-1.9,2.91,2.13,-0.03,-10.73
-8.05,-2.1,2.85,0.85,9.18,-6.53
-8.38,-1.97,2.91,1.09,13.33,-3.3
-8.65,-2.08,2.91,-1.04,7.05,-3.05
-8.5,-2.14,2.67,-0.19,-1.55,-5.98
-8.29,-2.09,2.77,0.66,-2.35,-4.94
-7.99,-2.17,2.91,-1.23,5.83,-3.6
-8.44,-2.12,2.99,0.18,11.62,-0.86
-8.52,-2.18,2.96,-0.98,9.12,-1.28
-8.63,-2.07,2.89,-2.81,7.53,-2.32
-8.55,-2.14,2.57,-1.96,-1.37,-1.89
-8.09,-2.4,2.47,-3.6,-1.06,-0.86
-8.07,-2.24,2.41,-0.49,5.95,1.77
-8.42,-2.29,2.43,-0.74,4.61,4.27
-8.76,-2.16,2.61,-3.48,-0.15,1.95
-8.87,-2.18,2.6,-2.14,-3.99,-3.6
-8.32,-2.32,2.74,-2.75,-0.45,-2.75
-8.4,-2.09,2.87,-2.2,6.56,2.25
-8.78,-2.14,2.88,-3.42,6.62,2.99
-8.98,-2.17,2.69,-4.64,2.78,1.4
-8.35,-2.82,1.11,3.96,3.2,0.85
-8.71,-2.57,2,3.71,9.55,4.02
-8.75,-2.73,2.12,2.13,6.44,1.64
-8.83,-2.77,2.22,1.15,1.44,-1.71
-8.79,-2.58,2.32,-2.38,-2.83,-2.38
-8.76,-2.53,2.25,-6.41,-2.77,-4.51
-8.83,-2.54,2.34,-12.02,-6,-6.22
-8.66,-2.96,1.93,-14.21,-7.95,-9.15
-8.68,-2.89,2.12,-13.3,-6.43,-10.67
-8.55,-2.39,1.9,-10.55,-3.93,-8.97
-8.56,-2.63,2.07,-7.81,-2.53,-4.58
-8.32,-1.35,3.55,-8.66,4.67,-0.92
-8.51,-2.49,1.93,-12.32,-0.39,0.67
-8.66,-2.88,2.3,-9.46,7.17,5.06
-8.85,-2.86,2.08,-5.55,10.15,4.51
-9.01,-3.09,1.91,-3.48,4.85,3.17
-9.07,-2.91,1.94,-1.77,2.9,1.16
-9.29,-2.73,1.96,-2.57,8.81,1.34
-9.56,-2.88,1.95,-3.85,18.26,5.49
-10.24,-3.08,2.1,-5.55,24.61,5.79
-10.83,-3.32,1.98,-6.16,29.06,1.46
-11.51,-3.11,2.53,-7.99,31.44,-2.44
-12.28,-2.96,2.51,-11.53,29.48,-13.78
-12.85,-2.8,2.04,-14.82,26.5,-25.31
-13.32,-2.66,1.4,-16.23,30.76,-39.58
-13.92,-2.53,0.65,-10.55,35.83,-56.77
-14.3,-2.42,0.67,-4.95,27.78,-77.75
-14.21,-1.96,0.58,-5.31,17.11,-100.25
-13.5,-1.87,0.41,-3.97,8.45,-121.4
-12.84,-1.9,0.32,-1.65,10.46,-137.87
-12.07,-1.92,0.17,1.34,20.64,-153.23
-12.03,-2.01,0.28,4.69,23.02,-167.56
-11.81,-2.01,0.43,6.27,7.11,-190.37
-10.73,-1.7,0.61,4.63,-5.64,-205.12
-9.77,-2.15,0.4,0.24,-8.14,-219.94
-8.87,-2.08,0.75,2.25,-13.32,-226.95
-8.05,-2.7,0.53,7.8,-23.44,-233.29
-6.97,-2.53,0.55,6.46,-30.03,-239.15
-6.16,-2.37,1.13,4.51,-43.75,-235.73
-5.47,-3.04,0.97,2.07,-52.04,-240.67
-4.48,-3.24,0.84,-0.07,-51.25,-246.28
-3.27,-3.34,1.25,-4.58,-43.32,-246.59
-2.1,-3.59,1.07,-5.62,-29.66,-243.29
-0.81,-4.11,0.83,-3.3,-27.16,-231.77
-0.37,-4.27,0.78,0.66,-28.26,-223.84
0.67,-3.9,0.82,6.09,-28.08,-215.37
2.06,-4.56,0.9,5.97,-19.72,-198.42
2.98,-4.95,1.18,6.21,0.4,-185.67
3.2,-5.1,1.37,8.71,0.64,-174.88
3.38,-5.62,0.81,14.32,-5.27,-169.88
3.82,-5.83,0.48,25.12,-6.37,-172.13
4.3,-5.39,1.09,24.51,-11.55,-171.95
5.95,-5.58,1.48,19.75,-19.84,-155.31
6.96,-6.53,1.8,19.93,-23.26,-131.28
6.98,-7.34,1.62,26.46,-10.39,-119.09
6.8,-7.91,1.73,29.51,-9.17,-120
7.51,-8.3,2.5,19.26,-7.53,-124.21
9.61,-8.8,2.64,25.54,11.8,-109.51
10.41,-9,4.09,25.97,19.48,-82.5
9.63,-9.48,4.17,23.04,4.06,-61.89
9.32,-10.26,3.74,15.3,-10.82,-53.97
9.76,-10.75,3.29,12.37,-12.28,-45.31
10.71,-10.51,2.81,15.66,9.24,-31.47
10.59,-10.36,3.63,10.85,30.89,-11.83
9.65,-10.69,4.05,5.05,17.84,11.28
8.83,-10.66,3.85,-4.64,-0.21,18.72
8.92,-10.47,3.28,-8.18,-7.16,27.13
9.33,-10.15,3.19,-11.84,14.42,38.47
9.32,-9.96,3.01,-9.95,35.15,60.61
8.87,-10.04,2.62,-6.1,46.5,72.13
8.33,-9.21,2.97,-6.84,41.56,86.09
8.68,-8.66,3.11,-12.44,40.95,105.55
8.84,-8.81,2.56,-12.93,47.41,123.78
8.36,-8.54,2.3,-7.2,48.14,141.52
7.77,-8.15,2.24,-2.81,46.56,149.2
7.23,-7.43,2.41,-0.31,43.51,160.06
6.83,-6.85,2.49,-3.48,49.42,175.48
6.13,-6.44,2.53,-2.57,57.65,199.57
5.1,-6.45,2.73,-1.96,64.91,213.35
4.34,-5.61,3.01,-3.05,56.68,221.89
3.22,-5.32,2.9,-9.03,51.62,233.84
1.79,-4.81,3.07,-14.7,60.34,241.52
0.17,-3.89,3.34,-27.57,76.56,244.45
-1.35,-3.39,3.23,-38.6,76.92,245
-2.24,-3.19,2.31,-49.94,51.13,239.75
-2.62,-3.48,1.29,-51.1,26.01,240.79
-2.97,-3.27,0.18,-38.66,16.19,238.84
-3.91,-2.65,0.75,-27.32,12.41,220.73
-4.37,-1.96,1.19,-30.13,2.84,205.91
-4.83,-1.84,0.93,-36.29,-4.6,197.74
-5.61,-1.67,0.95,-35.92,2.05,195.06
-5.93,-1.93,1.01,-26.23,4.61,204.2
-7.58,-2.11,0.5,-18.3,6.8,193.53
-9.34,-1.74,0.9,-13.54,1.68,178.9
-10.61,-1.63,0.95,-15.8,-3.32,157.01
-10.6,-2.04,1.22,-20.37,-22.59,136.76
-10.09,-1.76,0.47,-29.82,-37.95,127.37
-10.06,-1.95,0.52,-19.76,-34.84,125.91
-11.15,-2.34,1.81,-12.08,-26.37,118.78
-11.69,-2.21,1.8,-9.82,-16.25,104.39
-11.52,-2.27,2.01,-11.59,-18.69,86.16
-11.32,-2.5,1.52,-8.6,-30.94,77.25
-11.65,-1.99,1.04,-14.82,-39.36,76.95
-11.67,-2.12,1.13,-8.24,-36.43,66.58
-11.15,-2.12,1.84,-0.92,-23.32,58.72
-11.65,-1.54,2,-7.45,-16.43,52.62
-11.89,-2.12,2,-6.53,-16.13,45.61
-12.06,-2.09,1.88,-2.81,-20.58,37.62
-11.82,-1.96,1.44,-2.99,-20.58,30.67
-11.88,-2.03,1.66,-0.07,-17.47,22.68
-11.44,-1.67,1.7,1.03,-13.2,16.22
-11.36,-1.88,2.09,-1.96,-5.39,9.88
-10.97,-1.97,1.75,-0.31,1.37,7.86
-10.81,-2.1,1.62,2.43,2.78,7.31
-10.93,-2.12,1.78,1.88,-6.8,1.7
-10.61,-2.19,1.85,2.13,-16.37,-5.8
-9.61,-2.09,2.09,0.97,-13.38,-7.56
-9.25,-2.17,1.99,2.07,-1.37,-5.06
-9.3,-2.23,2.12,2.25,2.11,-3.78
-9.45,-2.23,2.06,1.4,1.07,-6.22
-9.31,-2.31,1.99,2.8,-3.08,-10.43
-8.85,-2.46,2.13,2.62,-4.3,-12.01
-8.45,-2.39,1.96,4.32,-1,-9.82
-8.49,-2.56,2.23,3.41,-3.32,-7.44
-8.64,-2.43,2.29,2.07,3.63,-8.05
-8.54,-2.59,2.18,3.53,4.97,-7.26
-8.61,-2.6,2.23,2.86,0.46,-6.71
-8.73,-2.76,2.15,4.02,-3.2,-12.2
-8.47,-2.74,2.4,4.2,-8.69,-12.2
-8.47,-2.59,2.59,1.95,-6.67,-11.4
-8.25,-2.65,2.51,2.68,2.23,-9.15
-8.5,-2.7,2.59,0.91,5.89,-5.55
-8.73,-2.8,2.64,0.48,0.95,-6.04
-8.63,-2.77,2.62,-1.1,-6,-6.83
-8.49,-2.72,2.45,0.3,-3.87,-10.37
-8.29,-2.68,2.68,0.18,-1.37,-9.09
-8.2,-2.78,2.65,-1.29,0.22,-6.71
-8.28,-2.75,2.54,-1.1,-0.58,-5.49
-8.19,-2.84,2.4,-2.63,-5.03,-3.6
-8.18,-2.77,2.34,-2.81,-2.71,-3.9
-9.49,-2.65,0.1,0.05,-0.88,0.91
-8.48,-3.55,1.85,7.01,8.75,2.68
-8.66,-3.41,1.89,4.75,6.13,-0.98
-8.74,-3.36,2.01,0.91,3.51,-5.61
-8.64,-3.36,2.12,-6.35,-4.11,-6.28
-8.37,-3.6,1.59,-7.26,-6.67,-3.9
-8.45,-3.66,1.62,-4.7,-2.89,-4.39
-8.6,-3.58,1.68,-6.59,-2.95,-7.87
-8.66,-3.09,1.72,-8.05,-4.42,-11.4
-8.45,-2.93,1.88,-13.05,-7.83,-1.53
-8.37,-3.5,1.71,-13.3,-5.64,2.19
-5.29,-18.81,-2.07,-75.13,-25.33,-5.25
-8.81,-4.07,1.56,-11.47,4.73,4.08
-8.82,-3.51,1.52,-4.95,6.07,2.25
-8.7,-3.53,1.4,-0.43,3.63,-0.49
-8.5,-3.41,1.62,1.76,2.17,2.5
-8.57,-3.64,1.67,0.48,2.11,3.35
-8.7,-3.52,1.84,-1.16,3.45,1.4
-8.73,-3.42,1.71,-2.81,4.73,0.36
-8.73,-3.58,1.56,-3.24,5.83,0.3
-8.9,-3.57,1.56,-2.08,6.74,-0.98
-8.99,-3.51,1.61,-2.14,6.01,-0.8
-9.25,-3.43,1.65,-2.14,7.17,-2.44
-9.6,-3.52,1.56,-2.26,12.17,-3.84
-10.11,-3.65,1.69,-2.26,14.48,-6.71
-10.58,-3.56,1.78,-2.45,12.05,-10.8
-10.8,-3.52,1.83,-3.91,7.05,-16.16
-11.21,-3.4,1.55,-5.13,5.76,-23.66
-11.47,-3.31,1.29,-5.98,7.47,-32.44
-11.72,-3.32,1.01,-4.4,7.17,-41.71
-11.86,-3.22,0.73,-4.7,4.36,-52.68
-11.86,-3.32,0.56,-3.54,-2.59,-64.51
-11.6,-3.38,0.22,-1.71,-7.95,-78.6
-11.11,-3.36,0.21,3.96,-8.32,-88.72
-10.75,-3.38,0.32,8.1,-3.38,-96.59
-10.86,-3.29,0.56,10.85,-1.55,-106.77
-10.66,-3.43,0.51,12.13,-6.13,-118.29
-10.29,-3.47,0.46,14.81,-15.58,-128.84
-9.77,-3.41,0.65,15.66,-25.7,-137.62
-9.19,-3.36,0.8,17.68,-27.28,-143.23
-8.62,-3.3,0.8,20.36,-16.43,-147.87
-8.15,-3.48,0.75,23.04,-4.78,-152.81
-8,-3.64,1,26.7,-6.49,-159.03
-7.49,-3.61,1.14,28.35,-20.52,-164.57
-6.67,-3.64,1.53,31.7,-24.54,-168.72
-5.75,-3.69,1.96,34.69,-21.55,-168.9
-5.06,-3.92,2.08,35.18,-20.45,-167.56
